               Entry              Nevents                           Time                    Temperature                         Energy                 CO*                   CO
                  54                53000         6.9013631036405062E-08         3.0000000000000000E+02        -1.7359999999999992E+01                  40                  -40
                  55                54000         7.0219550342191171E-08         3.0000000000000000E+02        -1.6491999999999990E+01                  38                  -38
                  56                55000         7.1544915360225820E-08         3.0000000000000000E+02        -1.6491999999999990E+01                  38                  -38
                  57                56000         7.2758217758000257E-08         3.0000000000000000E+02        -1.6491999999999990E+01                  38                  -38
                  58                57000         7.4027858068512122E-08         3.0000000000000000E+02        -1.7359999999999992E+01                  40                  -40
                  59                58000         7.5467620339686955E-08         3.0000000000000000E+02        -1.6491999999999990E+01                  38                  -38
                  60                59000         7.6825233170176873E-08         3.0000000000000000E+02        -1.5623999999999990E+01                  36                  -36
                  61                60000         7.8179239290372710E-08         3.0000000000000000E+02        -1.5623999999999990E+01                  36                  -36
                  62                61000         7.9481067750639817E-08         3.0000000000000000E+02        -1.6491999999999990E+01                  38                  -38
                  63                62000         8.0767271914020655E-08         3.0000000000000000E+02        -1.6491999999999990E+01                  38                  -38
                  64                63000         8.2085335601774817E-08         3.0000000000000000E+02        -1.7359999999999992E+01                  40                  -40
                  65                64000         8.3418140557464402E-08         3.0000000000000000E+02        -1.6491999999999990E+01                  38                  -38
                  66                65000         8.4671133689901530E-08         3.0000000000000000E+02        -1.6491999999999990E+01                  38                  -38
                  67                66000         8.6065108879239342E-08         3.0000000000000000E+02        -1.6491999999999990E+01                  38                  -38
                  68                67000         8.7309387596136910E-08         3.0000000000000000E+02        -1.6491999999999990E+01                  38                  -38
                  69                68000         8.8591107465382632E-08         3.0000000000000000E+02        -1.5623999999999990E+01                  36                  -36
                  70                69000         8.9904625140611969E-08         3.0000000000000000E+02        -1.6491999999999990E+01                  38                  -38
                  71                70000         9.1123936423284210E-08         3.0000000000000000E+02        -1.7359999999999992E+01                  40                  -40
                  72                71000         9.2401174026763333E-08         3.0000000000000000E+02        -1.7359999999999992E+01                  40                  -40
                  73                72000         9.3786761673979627E-08         3.0000000000000000E+02        -1.7359999999999992E+01                  40                  -40
                  74                73000         9.5077158130593636E-08         3.0000000000000000E+02        -1.6491999999999990E+01                  38                  -38
                  75                74000         9.6350707365040267E-08         3.0000000000000000E+02        -1.6491999999999990E+01                  38                  -38
                  76                75000         9.7711260532829832E-08         3.0000000000000000E+02        -1.5623999999999990E+01                  36                  -36
                  77                76000         9.9070617339259765E-08         3.0000000000000000E+02        -1.7359999999999992E+01                  40                  -40
                  78                77000         1.0042775390354269E-07         3.0000000000000000E+02        -1.6491999999999990E+01                  38                  -38
                  79                78000         1.0170366318328028E-07         3.0000000000000000E+02        -1.7359999999999992E+01                  40                  -40
                  80                79000         1.0315039796076510E-07         3.0000000000000000E+02        -1.6491999999999990E+01                  38                  -38
                  81                80000         1.0445234712159680E-07         3.0000000000000000E+02        -1.6491999999999990E+01                  38                  -38
                  82                81000         1.0572391438345468E-07         3.0000000000000000E+02        -1.5623999999999990E+01                  36                  -36
                  83                82000         1.0701388083677042E-07         3.0000000000000000E+02        -1.6491999999999990E+01                  38                  -38
                  84                83000         1.0829779130087102E-07         3.0000000000000000E+02        -1.6491999999999990E+01                  38                  -38
                  85                84000         1.0965482103630190E-07         3.0000000000000000E+02        -1.6491999999999990E+01                  38                  -38
                  86                85000         1.1096065572339667E-07         3.0000000000000000E+02        -1.6491999999999990E+01                  38                  -38
                  87                86000         1.1223007442306163E-07         3.0000000000000000E+02        -1.6491999999999990E+01                  38                  -38
                  88                87000         1.1355315435957594E-07         3.0000000000000000E+02        -1.7359999999999992E+01                  40                  -40
                  89                88000         1.1487848969118900E-07         3.0000000000000000E+02        -1.6491999999999990E+01                  38                  -38
                  90                89000         1.1614560908918571E-07         3.0000000000000000E+02        -1.6491999999999990E+01                  38                  -38
                  91                90000         1.1742338963350760E-07         3.0000000000000000E+02        -1.6491999999999990E+01                  38                  -38
                  92                91000         1.1867305176153639E-07         3.0000000000000000E+02        -1.7359999999999992E+01                  40                  -40
                  93                92000         1.2004429218828728E-07         3.0000000000000000E+02        -1.7359999999999992E+01                  40                  -40
                  94                93000         1.2138208620551170E-07         3.0000000000000000E+02        -1.7359999999999992E+01                  40                  -40
                  95                94000         1.2262373967862224E-07         3.0000000000000000E+02        -1.6491999999999990E+01                  38                  -38
                  96                95000         1.2388016560407514E-07         3.0000000000000000E+02        -1.6491999999999990E+01                  38                  -38
                  97                96000         1.2513418813844903E-07         3.0000000000000000E+02        -1.6491999999999990E+01                  38                  -38
                  98                97000         1.2645465189382073E-07         3.0000000000000000E+02        -1.5623999999999990E+01                  36                  -36
                  99                98000         1.2776030482398761E-07         3.0000000000000000E+02        -1.6491999999999990E+01                  38                  -38
                 100                99000         1.2906806251847759E-07         3.0000000000000000E+02        -1.6491999999999990E+01                  38                  -38
