               Entry              Nevents                           Time                    Temperature                         Energy                 CO*                   CO
                  69                68000         8.6925204239926044E-08         3.0000000000000000E+02        -1.7359999999999992E+01                  40                  -40
                  70                69000         8.8081432942027294E-08         3.0000000000000000E+02        -1.7359999999999992E+01                  40                  -40
                  71                70000         8.9267222349649191E-08         3.0000000000000000E+02        -1.7359999999999992E+01                  40                  -40
                  72                71000         9.0507396084466349E-08         3.0000000000000000E+02        -1.7359999999999992E+01                  40                  -40
                  73                72000         9.1870731438414466E-08         3.0000000000000000E+02        -1.7359999999999992E+01                  40                  -40
                  74                73000         9.3206834224444648E-08         3.0000000000000000E+02        -1.7359999999999992E+01                  40                  -40
                  75                74000         9.4415088869351541E-08         3.0000000000000000E+02        -1.7359999999999992E+01                  40                  -40
                  76                75000         9.5755706959332304E-08         3.0000000000000000E+02        -1.7359999999999992E+01                  40                  -40
                  77                76000         9.7004136085043263E-08         3.0000000000000000E+02        -1.7359999999999992E+01                  40                  -40
                  78                77000         9.8266212825727782E-08         3.0000000000000000E+02        -1.7359999999999992E+01                  40                  -40
                  79                78000         9.9494688378000680E-08         3.0000000000000000E+02        -1.7359999999999992E+01                  40                  -40
                  80                79000         1.0075131700856750E-07         3.0000000000000000E+02        -1.7359999999999992E+01                  40                  -40
                  81                80000         1.0201442389271772E-07         3.0000000000000000E+02        -1.7359999999999992E+01                  40                  -40
                  82                81000         1.0314738210428114E-07         3.0000000000000000E+02        -1.7359999999999992E+01                  40                  -40
                  83                82000         1.0442353129484937E-07         3.0000000000000000E+02        -1.7359999999999992E+01                  40                  -40
                  84                83000         1.0565066808697683E-07         3.0000000000000000E+02        -1.7359999999999992E+01                  40                  -40
                  85                84000         1.0697077896930904E-07         3.0000000000000000E+02        -1.7359999999999992E+01                  40                  -40
                  86                85000         1.0822112031460787E-07         3.0000000000000000E+02        -1.7359999999999992E+01                  40                  -40
                  87                86000         1.0952932850068293E-07         3.0000000000000000E+02        -1.7359999999999992E+01                  40                  -40
                  88                87000         1.1086377084144322E-07         3.0000000000000000E+02        -1.7359999999999992E+01                  40                  -40
                  89                88000         1.1204656418106940E-07         3.0000000000000000E+02        -1.7359999999999992E+01                  40                  -40
                  90                89000         1.1328086544791079E-07         3.0000000000000000E+02        -1.7359999999999992E+01                  40                  -40
                  91                90000         1.1446919433970452E-07         3.0000000000000000E+02        -1.7359999999999992E+01                  40                  -40
                  92                91000         1.1572107103488436E-07         3.0000000000000000E+02        -1.7359999999999992E+01                  40                  -40
                  93                92000         1.1691314243500795E-07         3.0000000000000000E+02        -1.7359999999999992E+01                  40                  -40
                  94                93000         1.1824710347070346E-07         3.0000000000000000E+02        -1.7359999999999992E+01                  40                  -40
                  95                94000         1.1949691106068287E-07         3.0000000000000000E+02        -1.7359999999999992E+01                  40                  -40
                  96                95000         1.2079955809069275E-07         3.0000000000000000E+02        -1.7359999999999992E+01                  40                  -40
                  97                96000         1.2213282943344903E-07         3.0000000000000000E+02        -1.7359999999999992E+01                  40                  -40
                  98                97000         1.2335913872240342E-07         3.0000000000000000E+02        -1.7359999999999992E+01                  40                  -40
                  99                98000         1.2455546503121725E-07         3.0000000000000000E+02        -1.7359999999999992E+01                  40                  -40
                 100                99000         1.2582505188441543E-07         3.0000000000000000E+02        -1.7359999999999992E+01                  40                  -40
